timestamp,price,quantity
1774707686919,183,10
1774707686920,183,40
1774707686921,183,20
1774707686922,183,60
1774707686928,183,10
1774707686929,183,20
1774707686930,183,50
1774707686932,183,30
1774707686932,183,50
1774707686935,183,40
1774707686936,183,10
1774707686936,183,50
1774707686937,183,30
1774707686938,183,50
1774707686938,183,40
1774707686942,183,20
1774707686943,184,40
1774707686943,184,20
1774707686944,184,10
1774707686944,184,60
1774707686944,184,20
1774707686944,184,10
1774707686945,184,50
1774707686950,184,30
1774707686959,184,50
1774707686960,184,10
1774707686961,184,20
1774707686962,184,40
1774707686962,184,20
1774707686965,184,10
1774707686965,184,40
1774707686969,184,10
1774707686970,184,10
1774707686971,184,70
1774707686974,184,20
1774707686979,184,10
1774707686981,184,20
1774707686988,184,30
1774707686993,184,40
1774707686998,184,20
1774707686999,184,10
1774707686999,184,10
1774707686999,184,50
1774707687000,184,20
1774707687000,184,10
1774707687000,184,40
1774707687000,184,10
1774707687004,184,10
1774707687006,184,70
1774707687007,184,20
1774707687009,184,20
1774707687010,184,30
1774707687012,184,30
1774707687013,184,50
1774707687016,184,10
1774707687016,184,10
1774707687017,184,80
1774707687017,184,10
1774707687030,184,50
1774707687031,184,20
1774707687031,184,10
1774707687032,184,30
1774707687033,184,10
1774707687035,184,10
1774707687036,184,40
1774707687036,184,50
1774707687037,184,10
1774707687039,184,30
1774707687040,184,70
1774707687041,184,50
1774707687041,184,20
1774707687041,184,20
1774707687042,184,40
1774707687044,184,20
1774707687044,184,50
1774707687047,184,30
1774707687051,184,50
1774707687051,184,20
1774707687052,184,20
1774707687054,184,10
1774707687055,184,70
1774707687056,184,20
1774707687057,184,70
1774707687057,185,30
1774707687060,185,30
1774707687060,185,20
1774707687064,185,40
1774707687064,185,40
1774707687067,185,30
1774707687067,185,30
1774707687068,185,30
1774707687070,185,30
1774707687071,185,30
1774707687073,185,10
1774707687086,185,40
1774707687092,185,10
1774707687092,185,60
1774707687092,185,20
1774707687096,185,60
1774707687096,185,20
1774707687098,185,50
1774707687099,185,40
1774707687104,185,10
1774707687106,185,30
1774707687109,185,40
1774707687112,185,10
1774707687113,185,40
1774707687115,185,20
1774707687115,185,30
1774707687116,185,30
1774707687120,185,50
1774707687120,185,10
1774707687128,185,60
1774707687130,185,20
1774707687131,185,20
1774707687132,185,10
1774707687132,185,30
1774707687133,185,20
1774707687133,185,20
1774707687134,185,20
1774707687136,185,40
1774707687136,185,30
1774707687137,185,10
1774707687137,185,10
1774707687141,185,60
1774707687149,185,20
1774707687152,185,70
1774707687155,185,30
1774707687155,185,30
1774707687156,185,20
1774707687156,185,40
1774707687157,186,20
1774707687162,186,50
1774707687163,186,30
1774707687163,186,50
1774707687166,186,30
1774707687168,186,20
1774707687168,186,60
1774707687168,186,10
1774707687169,186,10
1774707687176,186,60
1774707687176,186,10
1774707687176,186,30
1774707687181,186,70
1774707687182,186,20
1774707687185,186,70
1774707687187,186,10
1774707687190,186,20
1774707687194,186,50
1774707687194,186,30
1774707687195,186,70
1774707687195,186,10
1774707687196,186,80
1774707687198,186,50
1774707687198,186,30
1774707687199,186,20
1774707687200,186,60
1774707687204,186,10
1774707687205,186,40
1774707687207,186,40
1774707687208,186,20
1774707687208,186,20
1774707687211,186,50
1774707687212,186,30
1774707687214,186,60
1774707687217,186,10
1774707687217,186,70
1774707687218,186,20
1774707687218,186,10
1774707687220,186,10
1774707687220,186,70
1774707687221,186,20
1774707687229,186,10
1774707687247,186,20
1774707687250,186,10
1774707687250,187,20
1774707687251,187,20
1774707687252,187,30
1774707687253,187,20
1774707687257,187,30
1774707687257,187,10
1774707687258,187,20
1774707687262,187,10
1774707687262,187,40
1774707687265,187,30
1774707687266,187,10
1774707687268,187,40
1774707687269,187,10
1774707687270,187,20
1774707687273,187,50
1774707687275,187,20
1774707687276,187,10
1774707687279,187,30
1774707687284,187,40
1774707687285,187,10
1774707687286,187,70
1774707687289,187,30
1774707687290,187,20
1774707687290,187,10
1774707687291,187,60
1774707687292,187,20
1774707687292,187,50
1774707687293,188,40
1774707687295,188,30
1774707687296,188,20
1774707687297,188,20
1774707687298,188,10
1774707687298,188,40
1774707687301,188,10
1774707687310,188,20
1774707687312,188,80
1774707687314,188,50
1774707687314,188,20
1774707687314,188,10
1774707687322,188,90
1774707687325,188,70
1774707687326,188,10
1774707687328,188,20
1774707687336,188,60
1774707687337,189,10
1774707687337,189,10
1774707687338,189,30
1774707687339,189,30
1774707687340,189,10
1774707687341,189,10
1774707687341,189,50
1774707687343,189,20
1774707687344,189,20
1774707687345,189,70
1774707687347,189,30
1774707687349,189,20
1774707687350,189,20
1774707687351,189,10
1774707687351,189,60
1774707687356,189,40
1774707687356,189,30
1774707687357,189,10
1774707687359,189,20
1774707687359,190,10
1774707687360,190,30
1774707687365,190,60
1774707687365,190,10
1774707687366,190,30
1774707687369,190,20
1774707687370,190,10
1774707687371,191,30
1774707687373,191,40
1774707687374,191,20
1774707687381,191,20
1774707687382,191,20
1774707687383,191,50
1774707687384,191,10
1774707687385,192,50
1774707687389,192,50
1774707687390,193,30
1774707687390,193,20
1774707687390,193,10
1774707687392,193,20
1774707687393,193,20
1774707687394,193,60
1774707687395,193,10
1774707687395,193,70
1774707687397,193,20
1774707687397,194,40
1774707687399,195,40
1774707687399,195,60
1774707687403,195,40
1774707687404,195,30
1774707687405,196,40
1774707687406,196,20
1774707687407,196,20
1774707687408,196,20
1774707687414,196,40
1774707687418,196,10
1774707687419,196,10
1774707687421,196,10
1774707687421,197,80
1774707687421,197,10
1774707687422,197,60
1774707687423,197,20
1774707687431,197,40
1774707687431,197,60
1774707687434,198,60
1774707687435,198,20
1774707687437,198,40
1774707687438,198,30
1774707687441,198,20
1774707687450,198,40
1774707687452,198,40
1774707687452,198,20
1774707687457,198,20
1774707687458,198,10
1774707687460,198,20
1774707687462,198,60
1774707687468,198,10
1774707687468,199,60
1774707687470,199,20
1774707687470,199,60
1774707687473,199,20
1774707687473,199,20
1774707687474,199,30
1774707687479,199,10
1774707687481,199,20
1774707687481,199,70
1774707687482,200,10
1774707687482,200,20
1774707687483,200,20
1774707687487,200,80
1774707687487,200,10
1774707687488,200,20
1774707687496,200,20
1774707687499,200,70
1774707687499,200,10
1774707687505,199,20
1774707687509,200,30
1774707687512,200,20
1774707687512,200,10
1774707687530,197,20
1774707687530,197,20
1774707687535,199,30
1774707687535,199,40
1774707687541,198,50
1774707687547,194,20
1774707687547,194,20
1774707687548,194,10
1774707687548,194,10
1774707687549,194,30
1774707687556,191,50
1774707687557,191,50
1774707687558,191,10
1774707687559,191,40
1774707687559,191,20
1774707687559,191,20
1774707687560,190,20
1774707687560,190,20
1774707687566,193,20
1774707687569,187,30
1774707687571,191,20
1774707687573,190,10
1774707687573,190,40
1774707687576,191,30
1774707687578,190,30
1774707687579,190,10
1774707687581,185,60
1774707687582,188,10
1774707687582,188,50
1774707687583,188,10
1774707687584,190,20
1774707687584,190,20
1774707687584,190,60
1774707687587,189,30
1774707687588,189,20
1774707687595,190,20
1774707687603,188,20
1774707687604,188,40
1774707687604,188,50
1774707687609,188,10
1774707687609,188,90
1774707687617,187,90
1774707687619,187,30
1774707687631,187,10
1774707687632,187,30
1774707687632,187,10
1774707687632,187,10
1774707687646,185,20
1774707687653,188,10
1774707687654,186,30
1774707687664,188,30
1774707687665,188,50
1774707687669,189,20
1774707687672,189,10
1774707687673,189,10
1774707687673,190,10
1774707687674,190,10
1774707687674,190,30
1774707687676,190,30
1774707687683,190,90
1774707687686,190,50
1774707687688,191,50
1774707687688,191,10
1774707687688,191,10
1774707687689,192,20
1774707687690,192,20
1774707687691,192,70
1774707687691,192,10
1774707687696,192,60
1774707687696,193,40
1774707687698,193,10
1774707687702,193,30
1774707687703,193,10
1774707687704,193,30
1774707687705,193,20
1774707687706,194,30
1774707687707,194,20
1774707687707,194,40
1774707687711,194,60
1774707687712,197,40
1774707687713,197,40
1774707687715,197,50
1774707687720,197,10
1774707687720,198,40
1774707687720,199,10
1774707687723,196,50
1774707687740,199,50
1774707687747,199,30
1774707687751,199,90
1774707687751,199,10
1774707687754,199,30
1774707687754,199,60
1774707687757,200,50
1774707687758,200,40
1774707687759,200,30
1774707687761,200,20
1774707687761,200,10
1774707687773,200,10
1774707687774,200,30
1774707687780,200,70
1774707687782,200,10
1774707687786,200,50
1774707687787,200,50
1774707687788,200,30
1774707687788,201,30
1774707687788,201,10
1774707687791,201,50
1774707687793,201,10
1774707687810,198,20
1774707687811,198,10
1774707687811,198,40
1774707687812,198,30
1774707687812,201,80
1774707687832,199,10
1774707687834,199,30
1774707687836,199,10
1774707687848,199,60
1774707687848,199,10
1774707687851,197,30
1774707687851,197,40
1774707687881,199,10
1774707687884,200,10
1774707687885,200,80
1774707687887,200,10
1774707687888,200,50
1774707687888,200,20
1774707687889,201,20
1774707687889,201,10
1774707687898,201,40
1774707687899,201,10
1774707687900,201,10
1774707687900,201,50
1774707687900,201,30
1774707687901,201,90
1774707687903,201,10
1774707687904,201,30
1774707687906,201,60
1774707687907,201,30
1774707687909,201,10
1774707687910,201,40
1774707687911,201,20
1774707687911,201,40
1774707687912,201,40
1774707687912,201,10
1774707687919,201,20
1774707687922,201,50
1774707687925,201,50
1774707687926,202,10
1774707687928,202,90
1774707687935,202,90
1774707687944,202,60
1774707687944,202,30
1774707687947,202,50
1774707687952,202,50
1774707687954,202,40
1774707687955,202,70
1774707687955,202,10
1774707687957,202,90
1774707687958,202,10
1774707687961,202,40
1774707687962,202,40
1774707687963,201,20
1774707687963,201,50
1774707687983,202,10
1774707687983,202,50
1774707688000,199,10
1774707688002,200,60
1774707688005,200,10
1774707688005,200,50
1774707688008,197,10
1774707688008,197,20
1774707688011,200,30
1774707688011,200,40
1774707688015,200,20
1774707688015,200,30
1774707688021,199,20
1774707688025,200,30
1774707688026,200,50
1774707688027,198,20
1774707688027,198,30
1774707688027,198,10
1774707688038,197,10
1774707688041,199,10
1774707688042,199,80
1774707688045,197,50
1774707688054,196,50
1774707688056,198,40
1774707688057,198,10
1774707688057,198,10
1774707688067,196,60
1774707688067,196,20
1774707688068,196,10
1774707688070,197,40
1774707688077,197,20
1774707688077,197,50
1774707688078,194,40
1774707688079,194,50
1774707688081,197,30
1774707688082,197,60
1774707688083,195,10
1774707688083,195,30
1774707688084,196,50
1774707688085,196,10
1774707688086,194,30
1774707688089,192,60
1774707688089,192,30
1774707688092,195,20
1774707688095,196,40
1774707688099,193,10
1774707688099,193,20
1774707688103,194,10
1774707688104,194,40
1774707688104,194,30
1774707688104,194,10
1774707688105,191,20
1774707688116,197,80
1774707688134,197,10
1774707688140,197,10
1774707688143,195,10
1774707688143,195,20
1774707688144,195,40
1774707688146,194,10
1774707688147,194,10
1774707688149,196,20
1774707688149,196,30
1774707688172,197,60
1774707688174,198,10
1774707688175,198,10
1774707688203,198,20
1774707688206,198,20
1774707688209,198,10
1774707688210,198,50
1774707688212,198,20
1774707688212,198,10
1774707688215,198,10
1774707688216,199,50
1774707688216,199,40
1774707688225,199,10
1774707688228,199,40
1774707688228,199,10
1774707688229,199,30
1774707688232,199,10
1774707688236,199,30
1774707688240,199,20
1774707688241,199,50
1774707688242,199,10
1774707688242,199,10
1774707688243,199,20
1774707688247,199,70
1774707688247,199,20
1774707688248,199,70
1774707688249,199,10
1774707688250,200,10
1774707688251,200,20
1774707688254,200,60
1774707688256,200,10
1774707688257,200,50
1774707688259,198,10
1774707688268,197,10
1774707688269,197,50
1774707688280,198,70
1774707688281,198,20
1774707688295,200,20
1774707688296,200,50
1774707688296,200,10
1774707688297,200,10
1774707688297,200,40
1774707688298,200,10
1774707688298,200,10
1774707688299,200,80
1774707688303,200,10
1774707688304,200,40
1774707688306,200,50
1774707688306,200,50
1774707688307,200,40
1774707688307,200,30
1774707688312,200,40
1774707688317,200,20
1774707688317,200,80
1774707688318,200,20
1774707688320,200,60
1774707688321,200,30
1774707688322,200,70
1774707688323,200,10
1774707688323,200,20
1774707688326,200,60
1774707688333,201,20
1774707688333,201,50
1774707688333,201,20
1774707688339,201,40
1774707688340,201,40
1774707688341,201,30
1774707688345,201,10
1774707688345,201,50
1774707688346,201,20
1774707688346,201,10
1774707688346,201,30
1774707688349,201,30
1774707688349,201,40
1774707688370,201,20
1774707688371,201,20
1774707688377,201,10
1774707688384,201,10
1774707688389,202,30
1774707688389,202,50
1774707688401,202,50
1774707688402,202,20
1774707688403,202,10
1774707688403,202,10
1774707688407,202,10
1774707688412,202,50
1774707688433,201,50
1774707688433,201,30
1774707688455,200,30
1774707688456,200,10
1774707688461,201,60
1774707688466,200,10
1774707688466,200,60
1774707688474,200,10
1774707688483,202,10
1774707688484,202,40
1774707688484,202,10
1774707688490,202,30
1774707688521,202,30
1774707688524,202,40
1774707688525,202,30
1774707688526,202,40
1774707688526,202,30
1774707688531,202,20
1774707688538,202,50
1774707688539,202,20
1774707688541,202,30
1774707688542,202,20
1774707688543,202,10
1774707688554,202,40
1774707688557,202,30
1774707688557,202,50
1774707688565,200,10
1774707688579,200,20
1774707688580,200,30
1774707688584,201,30
1774707688584,201,30
1774707688586,198,60
1774707688587,195,20
1774707688587,195,10
1774707688600,198,40
1774707688601,198,10
1774707688603,196,40
1774707688605,194,70
1774707688605,194,10
1774707688613,194,30
1774707688613,194,10
1774707688614,194,50
1774707688618,196,20
1774707688618,196,10
1774707688618,196,10
1774707688619,196,40
1774707688619,196,10
1774707688621,196,10
1774707688622,196,20
1774707688622,196,30
1774707688623,192,30
1774707688623,192,30
1774707688623,192,10
1774707688625,191,50
1774707688626,191,40
1774707688628,194,40
1774707688629,196,10
1774707688629,196,70
1774707688630,196,10
1774707688630,193,90
1774707688632,194,10
1774707688633,193,60
1774707688635,196,20
1774707688635,196,10
1774707688636,196,30
1774707688636,196,30
1774707688637,198,20
1774707688641,197,50
1774707688642,197,30
1774707688644,194,10
1774707688646,198,40
1774707688646,198,30
1774707688648,193,60
1774707688648,193,30
1774707688651,194,10
1774707688654,194,50
1774707688654,194,10
1774707688655,194,20
1774707688655,194,10
1774707688657,196,20
1774707688657,196,30
1774707688657,196,20
1774707688658,196,10
1774707688663,194,20
1774707688664,194,20
1774707688666,196,20
1774707688666,196,20
1774707688668,195,50
1774707688668,195,10
1774707688669,194,40
1774707688677,194,20
1774707688680,198,30
1774707688696,198,30
1774707688719,200,70
1774707688719,200,20
1774707688721,200,30
1774707688723,200,10
1774707688723,201,30
1774707688724,201,40
1774707688732,201,30
1774707688732,201,10
1774707688740,201,10
1774707688741,201,70
1774707688742,201,30
1774707688743,201,30
1774707688743,201,20
1774707688744,201,30
1774707688746,201,10
1774707688749,201,90
1774707688751,202,10
1774707688751,202,20
1774707688753,202,50
1774707688753,202,10
1774707688754,202,40
1774707688754,202,10
1774707688754,202,30
1774707688757,202,70
1774707688757,202,30
1774707688758,202,20
1774707688760,202,10
1774707688760,202,20
1774707688761,202,20
1774707688762,202,10
1774707688766,202,60
1774707688768,202,20
1774707688769,202,10
1774707688771,202,10
1774707688776,202,50
1774707688782,202,30
1774707688783,202,10
1774707688787,202,40
1774707688802,202,20
1774707688802,202,40
1774707688808,202,40
1774707688809,202,20
1774707688811,202,40
1774707688812,202,60
1774707688813,202,10
1774707688816,202,60
1774707688816,202,40
1774707688817,202,10
1774707688818,202,10
1774707688818,202,60
1774707688819,202,10
1774707688819,202,40
1774707688822,202,10
1774707688823,202,40
1774707688823,202,10
1774707688835,202,10
1774707688835,202,10
1774707688835,202,10
1774707688836,202,20
1774707688837,202,60
1774707688838,202,20
1774707688840,202,30
1774707688848,202,10
1774707688849,202,10
1774707688859,202,30
1774707688862,202,20
1774707688862,202,40
1774707688863,202,30
1774707688864,202,20
1774707688864,202,30
1774707688868,202,70
1774707688869,202,30
1774707688881,200,10
1774707688882,200,30
1774707688882,200,40
1774707688883,199,10
1774707688883,199,30
1774707688886,199,40
1774707688886,199,10
1774707688890,200,20
1774707688897,201,10
1774707688903,202,40
1774707688904,202,60
1774707688906,202,20
1774707688907,203,60
1774707688908,203,30
1774707688917,202,10
1774707688924,200,50
1774707688924,200,20
1774707688935,202,20
1774707688946,202,40
1774707688947,203,10
1774707688947,203,10
1774707688952,203,50
1774707688953,203,30
1774707688960,203,20
1774707688961,203,30
1774707688962,203,10
1774707688963,203,70
1774707688964,203,10
1774707688964,203,80
1774707688965,203,10
1774707688968,203,10
1774707688969,203,30
1774707688971,203,60
1774707688972,203,10
1774707688972,203,10
1774707688976,203,30
1774707688976,203,10
1774707688977,203,10
1774707688981,203,20
1774707688983,203,20
1774707688983,203,50
1774707688984,203,20
1774707688984,203,10
1774707688985,203,20
1774707688985,203,20
1774707688986,203,60
1774707688988,203,40
1774707688988,203,10
1774707688988,203,30
1774707688992,203,10
1774707688992,203,30
1774707688994,203,30
1774707688994,203,50
1774707688995,203,70
1774707688996,203,20
1774707688997,203,20
1774707688999,203,20
1774707688999,203,30
1774707689000,203,20
1774707689000,203,10
1774707689001,203,30
1774707689003,203,30
1774707689004,203,70
1774707689008,203,10
1774707689009,203,30
1774707689010,203,20
1774707689015,203,20
1774707689015,203,60
1774707689026,203,10
1774707689026,203,60
1774707689029,203,20
1774707689029,203,50
1774707689029,203,10
1774707689032,203,10
1774707689032,203,10
1774707689035,203,10
1774707689035,203,10
1774707689036,203,40
1774707689037,203,40
1774707689038,203,20
1774707689040,203,40
1774707689040,203,20
1774707689043,203,20
1774707689043,203,70
1774707689046,203,10
1774707689047,203,10
1774707689048,203,60
1774707689048,203,40
1774707689052,203,60
1774707689053,203,30
1774707689055,203,20
1774707689055,204,60
1774707689056,204,20
1774707689067,204,50
1774707689068,204,50
1774707689068,204,30
1774707689069,204,40
1774707689069,204,20
1774707689070,204,30
1774707689071,204,40
1774707689072,204,60
1774707689076,204,10
1774707689078,204,40
1774707689084,204,10
1774707689088,204,20
1774707689088,204,10
1774707689090,204,50
1774707689090,204,10
1774707689091,204,10
1774707689091,204,60
1774707689091,204,10
1774707689094,204,50
1774707689096,204,30
1774707689097,204,10
1774707689100,204,20
1774707689101,204,50
1774707689102,204,10
1774707689103,204,30
1774707689104,204,60
1774707689104,204,20
1774707689107,204,10
1774707689107,204,20
1774707689108,204,20
1774707689112,204,10
1774707689113,204,20
1774707689113,204,10
1774707689118,204,30
1774707689119,204,50
1774707689120,204,50
1774707689123,204,10
1774707689124,204,30
1774707689124,204,50
1774707689127,204,20
1774707689127,204,60
1774707689128,204,20
1774707689129,204,50
1774707689130,204,10
1774707689131,204,20
1774707689134,204,20
1774707689134,204,10
1774707689135,204,40
1774707689135,204,10
1774707689136,204,10
1774707689141,204,40
1774707689142,204,20
1774707689142,204,20
1774707689143,204,40
1774707689143,204,20
1774707689143,204,20
1774707689146,204,30
1774707689154,204,20
1774707689155,204,30
1774707689159,204,10
1774707689159,204,30
1774707689160,204,30
1774707689160,204,10
1774707689166,204,10
1774707689167,204,60
1774707689167,204,10
1774707689170,204,20
1774707689170,204,20
1774707689177,204,60
1774707689178,204,20
1774707689179,204,70
1774707689184,204,50
1774707689185,204,50
1774707689186,204,80
1774707689186,204,20
1774707689187,204,30
1774707689187,204,40
1774707689188,204,20
1774707689188,204,10
1774707689203,204,30
1774707689209,204,10
1774707689210,204,60
1774707689210,204,30
1774707689210,204,20
1774707689211,205,60
1774707689211,205,10
1774707689211,205,10
1774707689213,205,10
1774707689214,205,60
1774707689214,205,20
1774707689215,205,10
1774707689216,205,60
1774707689217,205,10
1774707689223,205,10
1774707689224,205,20
1774707689229,205,30
1774707689231,205,20
1774707689232,205,30
1774707689232,205,20
1774707689232,205,60
1774707689233,205,30
1774707689234,205,50
1774707689235,205,20
1774707689237,205,30
1774707689240,205,40
1774707689254,205,40
1774707689254,205,60
1774707689256,205,10
1774707689256,205,40
1774707689257,205,30
1774707689264,205,20
1774707689267,205,30
1774707689270,205,10
1774707689273,205,10
1774707689273,205,70
1774707689275,205,60
1774707689278,205,10
1774707689280,205,10
1774707689280,205,60
1774707689281,205,30
1774707689281,205,20
1774707689282,205,30
1774707689287,205,20
1774707689288,205,20
1774707689288,205,20
1774707689292,205,30
1774707689294,205,30
1774707689294,205,10
1774707689295,205,50
1774707689297,205,10
1774707689297,205,40
1774707689299,205,10
1774707689300,205,20
1774707689300,205,20
1774707689302,205,30
1774707689302,205,30
1774707689303,205,70
1774707689303,205,20
1774707689307,205,30
1774707689307,205,50
1774707689313,205,10
1774707689314,205,90
1774707689316,205,10
1774707689323,205,10
1774707689325,205,10
1774707689329,205,80
1774707689330,205,90
1774707689335,205,40
1774707689339,205,60
1774707689340,205,30
1774707689340,205,30
1774707689341,205,20
1774707689341,205,50
1774707689343,205,10
1774707689348,205,30
1774707689348,205,30
1774707689349,205,10
1774707689349,205,30
1774707689350,205,70
1774707689352,205,60
1774707689353,205,30
1774707689355,205,20
1774707689356,205,30
1774707689357,206,50
1774707689361,206,20
1774707689361,206,50
1774707689362,206,10
1774707689363,206,20
1774707689366,206,30
1774707689371,206,20
1774707689371,206,30
1774707689372,206,10
1774707689372,206,40
1774707689373,206,60
1774707689376,206,30
1774707689376,206,60
1774707689377,206,10
1774707689378,206,70
1774707689382,206,20
1774707689382,206,10
1774707689382,206,50
1774707689383,206,10
1774707689384,206,30
1774707689385,206,30
1774707689390,206,40
1774707689393,206,10
1774707689393,206,60
1774707689393,206,10
1774707689396,206,60
1774707689397,206,10
1774707689403,206,20
1774707689404,206,50
1774707689404,206,20
1774707689410,206,20
1774707689411,206,70
1774707689411,206,10
1774707689415,206,10
1774707689415,206,10
1774707689416,206,30
1774707689418,206,20
1774707689418,206,30
1774707689419,206,40
1774707689423,206,10
1774707689423,206,30
1774707689424,206,50
1774707689424,206,10
1774707689429,206,20
1774707689430,206,10
1774707689430,206,60
1774707689431,206,10
1774707689431,206,20
1774707689432,206,30
1774707689432,206,50
1774707689433,206,50
1774707689434,206,10
1774707689437,206,30
1774707689438,206,60
1774707689438,206,10
1774707689438,206,60
1774707689439,206,30
1774707689443,206,40
1774707689443,206,40
1774707689445,206,60
1774707689445,207,20
1774707689446,207,10
1774707689447,207,50
1774707689450,207,10
1774707689450,207,10
1774707689451,207,50
1774707689454,207,80
1774707689456,207,60
1774707689459,207,40
1774707689462,207,20
1774707689464,207,30
1774707689467,207,50
1774707689467,207,40
1774707689469,207,70
1774707689470,207,30
1774707689470,207,20
1774707689472,207,20
1774707689472,207,80
1774707689473,207,10
1774707689479,207,50
1774707689482,207,40
1774707689482,207,50
1774707689484,207,30
1774707689486,207,20
1774707689487,207,50
1774707689489,207,10
1774707689492,207,30
1774707689493,207,20
1774707689494,207,40
1774707689494,207,30
1774707689500,207,20
1774707689500,207,10
1774707689501,207,50
1774707689504,207,80
1774707689506,207,10
1774707689506,207,30
1774707689507,207,10
1774707689507,207,40
1774707689508,207,30
1774707689511,207,10
1774707689511,207,40
1774707689511,207,20
1774707689511,207,10
1774707689513,207,50
1774707689513,207,20
1774707689514,207,10
1774707689520,207,20
1774707689521,207,70
1774707689523,207,20
1774707689524,207,80
1774707689527,207,10
1774707689527,207,40
1774707689527,207,20
1774707689530,207,40
1774707689530,207,20
1774707689533,207,10
1774707689537,207,20
1774707689540,207,30
1774707689541,207,40
1774707689544,207,40
1774707689544,207,60
1774707689552,207,20
1774707689552,207,40
1774707689552,207,10
1774707689555,207,50
1774707689555,207,20
1774707689556,207,70
1774707689558,207,10
1774707689558,207,30
1774707689561,207,10
1774707689562,207,70
1774707689562,207,10
1774707689565,207,60
1774707689566,207,30
1774707689566,207,20
1774707689566,207,20
1774707689569,207,40
1774707689570,207,40
1774707689571,207,30
1774707689571,207,20
1774707689572,207,40
1774707689576,207,20
1774707689576,207,60
1774707689576,207,10
1774707689577,207,20
1774707689577,207,20
1774707689578,207,10
1774707689585,207,50
1774707689585,207,20
1774707689586,207,10
1774707689588,207,20
1774707689591,207,40
1774707689591,207,10
1774707689592,207,50
1774707689592,207,30
1774707689593,207,20
1774707689594,207,90
1774707689595,207,20
1774707689596,208,50
1774707689597,208,40
1774707689597,208,10
1774707689598,208,60
1774707689599,208,40
1774707689602,208,20
1774707689602,208,50
1774707689603,208,10
1774707689603,208,60
1774707689604,208,10
1774707689605,208,30
1774707689605,208,30
1774707689608,208,10
1774707689608,208,80
1774707689610,208,20
1774707689610,208,30
1774707689610,208,40
1774707689611,208,60
1774707689613,208,50
1774707689615,208,20
1774707689615,208,10
1774707689616,208,30
1774707689616,208,10
1774707689617,208,20
1774707689617,208,40
1774707689618,208,40
1774707689618,208,10
1774707689623,208,20
1774707689623,208,10
1774707689624,208,10
1774707689624,208,10
1774707689625,208,10
1774707689629,208,70
1774707689635,208,30
1774707689635,208,10
1774707689636,208,20
1774707689636,208,70
1774707689639,208,10
1774707689640,208,30
1774707689641,208,20
1774707689643,208,20
1774707689644,208,30
1774707689644,208,60
1774707689646,208,40
1774707689646,208,10
1774707689647,208,20
1774707689649,208,60
1774707689650,208,40
1774707689651,208,10
1774707689652,208,10
1774707689658,208,40
1774707689658,208,20
1774707689658,208,60
1774707689659,208,30
1774707689660,208,40
1774707689662,208,10
1774707689662,208,20
1774707689663,208,20
1774707689663,208,40
1774707689668,208,10
1774707689668,208,10
1774707689669,208,60
1774707689673,208,10
1774707689673,208,10
1774707689676,208,20
1774707689677,208,40
1774707689679,208,30
1774707689679,208,30
1774707689680,208,10
1774707689681,208,70
1774707689681,208,10
1774707689682,208,50
1774707689682,208,30
1774707689683,208,50
1774707689685,208,70
1774707689696,208,20
1774707689696,208,40
1774707689698,208,40
1774707689698,208,30
1774707689699,208,10
1774707689702,208,10
1774707689702,208,80
1774707689703,208,40
1774707689707,208,10
1774707689709,208,10
1774707689710,208,40
1774707689711,208,10
1774707689714,208,10
1774707689714,209,10
1774707689715,209,40
1774707689715,209,10
1774707689720,209,70
1774707689721,209,10
1774707689722,209,80
1774707689722,209,10
1774707689723,209,20
1774707689724,209,30
1774707689725,209,50
1774707689725,209,30
1774707689726,209,50
1774707689726,209,10
1774707689728,209,10
1774707689728,209,20
1774707689728,209,60
1774707689731,209,30
1774707689732,209,20
1774707689733,209,70
1774707689734,209,10
1774707689735,209,20
1774707689740,209,90
1774707689742,209,10
1774707689750,209,20
1774707689750,209,50
1774707689751,209,50
1774707689752,209,10
1774707689753,209,90
1774707689757,209,20
1774707689759,209,30
1774707689766,209,40
1774707689767,209,30
1774707689769,209,20
1774707689776,209,20
1774707689777,209,10
1774707689777,209,70
1774707689783,209,30
1774707689783,209,20
1774707689784,209,60
1774707689784,209,20
1774707689786,209,60
1774707689792,209,40
1774707689793,209,30
1774707689803,209,10
1774707689803,209,20
1774707689804,209,50
1774707689804,209,40
1774707689805,209,40
1774707689809,209,30
1774707689818,209,20
1774707689820,209,30
1774707689820,209,20
1774707689823,209,40
1774707689824,209,20
1774707689825,209,10
1774707689825,209,40
1774707689825,209,30
1774707689831,209,60
1774707689831,209,20
1774707689833,209,10
1774707689833,209,80
1774707689834,209,10
1774707689837,209,10
1774707689837,209,10
1774707689838,209,10
1774707689840,209,40
1774707689841,209,20
1774707689841,210,40
1774707689844,210,60
1774707689844,210,30
1774707689845,210,10
1774707689846,210,20
1774707689847,210,30
1774707689847,210,60
1774707689847,210,10
1774707689850,210,40
1774707689851,210,30
1774707689852,210,60
1774707689853,210,30
1774707689856,210,40
1774707689857,210,30
1774707689858,210,20
1774707689858,210,10
1774707689859,210,20
1774707689859,210,10
1774707689860,210,20
1774707689863,210,30
1774707689863,210,60
1774707689864,210,10
1774707689864,210,80
1774707689865,210,20
1774707689867,210,40
1774707689868,210,40
1774707689870,210,20
1774707689871,210,60
1774707689877,210,30
1774707689878,210,30
1774707689878,210,30
1774707689880,210,10
1774707689880,210,30
1774707689885,210,20
1774707689888,210,30
1774707689888,210,30
